_observation.scope_ids	action.delivered_exposure	action.selected	action.success	learning.edge.access-bundle.strength	learning.edge.bundle-context.strength	learning.edge.cue-root.strength	learning.edge.episode-bundle.strength	learning.edge.global-protector-one.strength	learning.edge.joint-one.strength	learning.edge.joint-three.strength	learning.edge.joint-two.strength	learning.edge.local-broadcast.strength	learning.edge.local-monitor.strength	learning.edge.partner-regulation.strength	learning.edge.partner-trust-one.strength	learning.edge.protector-one-two.strength	learning.edge.protector-three-one.strength	learning.edge.protector-two-three.strength	learning.edge.structure-episode.strength	learning.parameter.episode-state.value	learning.parameter.exposure-state.value	learning.parameter.partner-state.value	observation.delivered_log_likelihood	observation.is_imaginal	observation.log_likelihood.full-coupling	observation.log_likelihood.reduced-coupling	observation.marginal_equivalence_error	observation.scope_size	observation.source	policy.access_probability	policy.joint.expected_free_energy.protector-one=approach;protector-three=approach;protector-two=approach	policy.joint.posterior.protector-one=approach;protector-three=approach;protector-two=approach	policy.protector.protector-one.permission_probability	policy.protector.protector-three.permission_probability	policy.protector.protector-two.permission_probability	provenance.edge_id	provenance.model_candidate	provenance.observation_event_id	provenance.rng_namespace	provenance.update_function	run.arm	run.episode	run.event_executed	run.event_id	run.event_index	run.event_kind	run.genome_id	run.row_index	run.row_kind	run.seed	run.stop_reason	run.stopped	run.time	state.access.access-main.probability	state.bundle.bundle-main.activation_probability	state.bundle.bundle-main.expected_outcome	state.bundle.bundle-main.mandate_probability	state.bundle.bundle-main.root_probability	state.context.context-main.posterior.episode-state.mixed	state.context.context-main.posterior.episode-state.repair	state.context.context-main.posterior.episode-state.safe	state.context.context-main.posterior.episode-state.threat	state.context.context-main.posterior.exposure-state.high	state.context.context-main.posterior.exposure-state.low	state.context.context-main.posterior.partner-state.adverse	state.context.context-main.posterior.partner-state.ambiguous	state.context.context-main.posterior.partner-state.helpful	state.context.context-main.transition_entropy	state.cue.cue-main.meaning_probability	state.cue.cue-main.root_association	state.episode.episode-main.joint_probability	state.global_precision.global-main.context	state.global_precision.global-main.depth	state.global_precision.global-main.interoception	state.global_precision.global-main.part	state.global_precision.global-main.policy	state.global_precision.global-main.relationship	state.local_precision.local-one.calibration_error	state.local_precision.local-one.mean	state.partner.partner-main.regulation_probability	state.partner.partner-main.trust_probability	state.protector.protector-one.forecast_coprotection	state.protector.protector-one.forecast_outcome	state.protector.protector-one.forecast_partner_type	state.protector.protector-one.permission_probability	state.protector.protector-one.suppression_probability	state.protector.protector-three.forecast_coprotection	state.protector.protector-three.forecast_outcome	state.protector.protector-three.forecast_partner_type	state.protector.protector-three.permission_probability	state.protector.protector-three.suppression_probability	state.protector.protector-two.forecast_coprotection	state.protector.protector-two.forecast_outcome	state.protector.protector-two.forecast_partner_type	state.protector.protector-two.permission_probability	state.protector.protector-two.suppression_probability	state.structure.structure-main.complexity.full-coupling	state.structure.structure-main.complexity.reduced-coupling	state.structure.structure-main.first_stable_reduced_win	state.structure.structure-main.log_evidence.full-coupling	state.structure.structure-main.log_evidence.reduced-coupling	state.structure.structure-main.reversals_to_full	state.structure.structure-main.selected.full-coupling	state.structure.structure-main.selected.reduced-coupling	world.potential_hazard	world.realized_hazard	world.truth.episode-state	world.truth.exposure-state	world.truth.partner-state
	1.0	approach	true	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4118732135769025	0.5	0.37492593100221794								0.5	0.4130301893851369	1.0	0.0	0.0	0.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	10	tick	71006		false	2	0.5	0.6138306449612715	0.5354330708661417	0.5	0.6428889390292858	0.17072216654544212	0.13103711342560004	0.10498634247297683	0.5932543775559809	0.5	0.5	0.3166933507692367	0.3434064450431736	0.33990020418758976	0.6450056518081106	0.5636193648712663	0.4979508431678955	0.593254377555981	0.35499434819188935	0.650907690048703	0.5	0.8047348034595043	1.0	0.5948092985921212	0.05138443754130462	0.8194736759354284	0.6112451031435723	0.5509292440914209	0.5	0.5254646220457104	0.5509292440914209	0.0	1.0	0.5127323110228552	0.5	0.5509292440914209	0.0	1.0	0.5127323110228552	0.5	0.5509292440914209	0.0	1.0	0.3	0.28	-4.0	-17.504342229902374	-17.51704060741852	1.0	true	false	true	false	threat	high	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.305850534127699	false	-2.227427003147286	-2.236953475813073	0.0	4	world								full-coupling	closed-episode-stream#2	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#2	8	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	11	event	71006			3																																																								
	0.0	approach	false	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4141928286751139	0.5	0.37492593100221794								0.5354330708661417	0.41059392340259737	1.0	1.0	1.0	1.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	12	tick	71006		false	3	0.5354330708661417	0.6601580321515649	0.5	0.5	0.6488470667738304	0.15240740731308375	0.10406649391343188	0.07084652102147546	0.6726795777520089	0.5	0.5	0.3166928461466102	0.343406795448398	0.3399003584049919	0.5294480542384981	0.5636193648712663	0.4979508431678955	0.6726795777520089	0.47055194576150194	0.6752661966437206	0.5	0.8076825779546892	1.0	0.5980964595024114	0.11672655964792711	0.8486553158474103	0.6112451031435723	0.5509292440914209	0.5354330708661417	0.5431811574787813	0.5509292440914209	1.0	0.0	0.5393071141724615	0.5354330708661417	0.5509292440914209	1.0	0.0	0.5393071141724615	0.5354330708661417	0.5509292440914209	1.0	0.0	0.3	0.28	-4.0	-19.73176923304966	-19.753994083231593	1.0	true	false	true	true	repair	high	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3153334563582233	false	-1.705089414157541	-1.6505179193405224	0.0	4	world								reduced-coupling	closed-episode-stream#3	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#3	9	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	13	event	71006			4																																																								
	1.0	approach	true	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.41573037863419576	0.5	0.37492593100221794								0.5	0.44831893848672055	1.0	0.0	0.0	0.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	14	tick	71006		false	4	0.5	0.6045139017495684	0.5310344827586208	0.5	0.6406115267657062	0.16563389133789286	0.12446142618736014	0.6076693667332097	0.10223531574153741	0.5	0.5	0.31669284135023656	0.3434068004788232	0.3399003581709403	0.8327733363316072	0.5636193648712663	0.4979508431678955	0.6076693667332096	0.16722666366839278	0.6167659954864539	0.5	0.8158771255332334	1.0	0.6007261882306436	0.028825170819700152	0.8414490231424853	0.6112451031435723	0.5509292440914209	0.5	0.5254646220457104	0.5509292440914209	0.0	1.0	0.5127323110228552	0.5	0.5509292440914209	0.0	1.0	0.5127323110228552	0.5	0.5509292440914209	0.0	1.0	0.3	0.28	-4.0	-21.436858647207202	-21.404512002572115	1.0	false	true	true	false	repair	high	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.448747209915164	false	-2.112434838605681	-2.1098877566922862	0.0	4	world								reduced-coupling	closed-episode-stream#4	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#4	10	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	15	event	71006			5																																																								
	1.0	approach	true	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4143299909106219	0.5	0.37492593100221794								0.5310344827586208	0.354881899734807	1.0	1.0	1.0	1.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	16	tick	71006		false	5	0.5310344827586208	0.5551122349130422	0.5584415584415584	0.5	0.6283823524607932	0.16244661593556106	0.5794656552411409	0.12759561599665273	0.1304921128266453	0.5	0.5	0.3166928413203097	0.34340680054850675	0.3399003581311836	0.8543121296381475	0.5636193648712663	0.4979508431678955	0.5794656552411409	0.1456878703618525	0.6139018693260331	0.5	0.8209915050550839	1.0	0.6028299712132293	0.0885457703582796	0.8193125805529154	0.6112451031435723	0.5509292440914209	0.5310344827586208	0.5409818634250207	0.5509292440914209	1.0	0.0	0.5360081730918207	0.5310344827586208	0.5509292440914209	1.0	0.0	0.5360081730918207	0.5310344827586208	0.5509292440914209	1.0	0.0	0.3	0.28	5.0	-23.549293485812882	-23.5143997592644	1.0	false	true	false	false	repair	high	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4589045690256794	false	-0.534767967986	-0.5374058996563037	0.0	4	world								full-coupling	closed-episode-stream#5	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#5	11	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	17	event	71006			6																																																								
	0.0	approach	false	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.415640279045753	0.5	0.37492593100221794								0.5584415584415584	0.35076102053004776	1.0	1.0	1.0	1.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	18	tick	71006		false	6	0.5584415584415584	0.5908593001940492	0.5276073619631901	0.5	0.6288839166336966	0.14889913893973894	0.6308901733253098	0.1089428113908977	0.11126787634405352	0.5	0.5	0.3166928413204758	0.34340680054943423	0.33990035813008995	0.8032121307964648	0.5636193648712663	0.4979508431678955	0.6308901733253098	0.1967878692035352	0.6243913173914967	0.5	0.8206557201546503	1.0	0.604512997599298	0.017239634700758066	0.8236224892281051	0.6112451031435723	0.5509292440914209	0.5584415584415585	0.5546854012664897	0.5509292440914209	1.0	0.0	0.5565634798540241	0.5584415584415585	0.5509292440914209	1.0	0.0	0.5565634798540241	0.5584415584415585	0.5509292440914209	1.0	0.0	0.3	0.28	5.0	-24.08406145379888	-24.051805658920703	1.0	false	true	true	true	threat	high	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.443906805786088	false	-1.7912105655596857	-1.7911941952157735	0.0	4	world								reduced-coupling	closed-episode-stream#6	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#6	12	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	19	event	71006			7																																																								
	1.0	approach	true	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4164515486885436	0.5	0.37492593100221794								0.5276073619631901	0.3757954091362168	1.0	1.0	1.0	1.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	20	tick	71006		false	7	0.5276073619631901	0.5355908578863192	0.5523255813953488	0.5	0.5964635470385387	0.4667820686579062	0.17597669295012786	0.178019815644897	0.1792214227470689	0.5	0.5	0.316692841320487	0.343406800549446	0.33990035813006697	0.8148929219183719	0.5636193648712663	0.4979508431678955	0.4667820686579063	0.18510707808162807	0.6224431141518244	0.5	0.8212490739693413	1.0	0.6058594187081529	0.16292338782057514	0.7828916422729615	0.6112451031435723	0.5509292440914209	0.5276073619631901	0.5392683030273056	0.5509292440914209	1.0	0.0	0.5334378324952478	0.5276073619631901	0.5509292440914209	1.0	0.0	0.5334378324952478	0.5276073619631901	0.5509292440914209	1.0	0.0	0.3	0.28	5.0	-25.87527201935857	-25.842999854136476	1.0	false	true	false	false	mixed	high	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3130858725114967	false	-0.6246489726000366	-0.6462451042713871	0.0	4	world								full-coupling	closed-episode-stream#7	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#7	13	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	21	event	71006			8																																																								
	1.0	approach	true	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.41792623022108993	0.5	0.37492593100221794								0.5523255813953488	0.4114243833729171	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	22	tick	71006		false	8	0.5523255813953488	0.6079772703292865	0.574585635359116	0.5	0.6002523085785427	0.16436072436995028	0.12471347309393155	0.6154073547385591	0.09551844779755905	0.5	0.5	0.31669284132048725	0.34340680054944617	0.3399003581300665	0.8270252476422857	0.5636193648712663	0.4979508431678955	0.6154073547385591	0.1729747523577143	0.6186977791166033	0.5	0.8135775876300654	1.0	0.6069365555952367	0.06069509566853937	0.7980654161900963	0.6112451031435723	0.5509292440914209	0.5523255813953488	0.5516274127433849	0.5509292440914209	1.0	0.0	0.5519764970693668	0.5523255813953488	0.5509292440914209	1.0	0.0	0.5519764970693668	0.5523255813953488	0.5509292440914209	1.0	0.0	0.3	0.28	5.0	-26.499920991958604	-26.489244958407863	1.0	false	true	false	false	safe	high	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4578379692770855	false	-1.911850986586811	-1.9118651589215756	0.0	4	world								full-coupling	closed-episode-stream#8	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#8	14	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	23	event	71006			9																																																								
	1.0	approach	true	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.41896955266706887	0.5	0.37492593100221794								0.574585635359116	0.3400443120146893	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	24	tick	71006		false	9	0.574585635359116	0.5703358406931582	0.5947368421052631	0.5	0.5858917444957032	0.5284494881643453	0.15379779065643948	0.1589219889258533	0.15883073225336192	0.5	0.5	0.3166928413204873	0.34340680054944617	0.3399003581300666	0.7627608092001533	0.5636193648712663	0.4979508431678955	0.5284494881643453	0.23723919079984668	0.6311025218493644	0.5	0.8104751533420717	1.0	0.6077982651049039	0.0019293164691499554	0.7975830870728088	0.6112451031435723	0.5509292440914209	0.574585635359116	0.5627574397252684	0.5509292440914209	1.0	0.0	0.5686715375421922	0.574585635359116	0.5509292440914209	1.0	0.0	0.5686715375421922	0.574585635359116	0.5509292440914209	1.0	0.0	0.3	0.28	5.0	-28.411771978545413	-28.401110117329438	1.0	false	true	true	false	repair	high	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4623988148303995	false	-1.9781531171248203	-1.9787655148105	0.0	4	world								full-coupling	closed-episode-stream#9	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#9	15	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	25	event	71006			10																																																								
	1.0	approach	true	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4200771820647217	0.5	0.37492593100221794								0.5947368421052631	0.32993069356630345	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	26	tick	71006		false	10	0.5947368421052631	0.5912620060912763	0.6130653266331659	0.5	0.579862497213499	0.555745508084682	0.1442569853132022	0.1510187269696366	0.1489787796324792	0.5	0.5	0.3166928413204873	0.34340680054944617	0.3399003581300666	0.7385683100656901	0.5636193648712663	0.4979508431678955	0.555745508084682	0.2614316899343099	0.6355632125470334	0.5	0.8078967400882192	1.0	0.6084876327126376	0.06118433800600798	0.8128791715743109	0.6112451031435723	0.5509292440914209	0.5947368421052631	0.5728330430983419	0.5509292440914209	1.0	0.0	0.5837849426018025	0.5947368421052631	0.5509292440914209	1.0	0.0	0.5837849426018025	0.5947368421052631	0.5509292440914209	1.0	0.0	0.3	0.28	5.0	-30.389925095670232	-30.37987563213994	1.0	false	true	true	false	repair	high	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4579676150368197	false	-1.6551944377232108	-1.5988867367837107	0.0	4	world								reduced-coupling	closed-episode-stream#10	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#10	16	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	27	event	71006			11																																																								
	0.25	approach	true	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42155237259144857	0.5	0.37492593100221794								0.6130653266331659	0.28866127073502523	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	28	tick	71006		false	11	0.6130653266331659	0.5786159051632385	0.6298076923076923	0.5	0.582179537797624	0.1621554093674347	0.591447700134124	0.12381573769564273	0.12258115280279858	0.5	0.5	0.3166928413204873	0.34340680054944617	0.3399003581300666	0.8437438750998388	0.5636193648712663	0.4979508431678955	0.591447700134124	0.15625612490016116	0.6148376956168846	0.5	0.8088932263854376	1.0	0.6090391267988245	0.01859667325902037	0.808230003259556	0.6112451031435723	0.5509292440914209	0.6130653266331659	0.5819972853622934	0.5509292440914209	1.0	0.0	0.5975313059977296	0.6130653266331659	0.5509292440914209	1.0	0.0	0.5975313059977296	0.6130653266331659	0.5509292440914209	1.0	0.0	0.3	0.28	5.0	-32.045119533393446	-31.97876236892365	1.0	false	true	false	false	repair	low	ambiguous
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4680096669426548	false	-0.5071746341912059	-0.5095706174442426	0.0	4	world								full-coupling	closed-episode-stream#11	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#11	17	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	29	event	71006			12																																																								
	0.0	approach	false	1.0	1.0	0.4979508431678955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4232571261030637	0.5	0.37492593100221794								0.6298076923076923	0.30580895318542994	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	30	tick	71006		false	12	0.6298076923076923	0.6222190565400227	0.6036866359447005	0.5	0.5973844369142849	0.1446833816847806	0.6582040333809283	0.09876584203505845	0.09834674289923272	0.5	0.5	0.3166928413204873	0.34340680054944617	0.3399003581300666	0.7716223727735352	0.5636193648712663	0.4979508431678955	0.6582040333809283	0.22837762722646482	0.6293237062109001	0.5	0.8087605817602612	1.0	0.6094803220677741	0.10016450526033949	0.8332711295746409	0.6112451031435723	0.5509292440914209	0.6298076923076923	0.5903684681995566	0.5509292440914209	1.0	0.0	0.6100880802536244	0.6298076923076923	0.5509292440914209	1.0	0.0	0.6100880802536244	0.6298076923076923	0.5509292440914209	1.0	0.0	0.3	0.28	5.0	-32.552294167584655	-32.488332986367894	1.0	false	true	false	false	repair	high	ambiguous
